id,countyId,cityId,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,yearBuilt,streetAddress,zipcode,longitude,latitude,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
30215-87677487,213928,45251,0,0,Listed for sale,6/29/2021,898500,164,Fayetteville,2015,110 Windsail Way,30215,-84.52365875,33.43681717,5469,5469,Acres,5,4,5469,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Fayette County
30215-35804449,213929,45251,0,0,Listed for sale,6/28/2021,220000,164,Fayetteville,1991,12232 Cypress Ln,30215,-84.39665222,33.42179108,1342,1342,sqft,2,3,1342,1,2,1,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30215-2069926399,213930,45251,0,0,Listed for sale,6/28/2021,550000,0,Fayetteville,2005,134 Clark Rd #A & B,30215,-84.40727234,33.39473724,0,0,Acres,5,5,0,0,0,1,One,0,0,0,0,SINGLE_FAMILY,Fayette County
30215-2069928620,213931,45251,0,0,Listed for sale,6/28/2021,499900,148,Fayetteville,2013,113 Reflections Poin #234,30215,-84.52561188,33.43310165,3375,3375,Acres,4,4,3375,1,0,1,One-One and One Half,0,0,0,0,SINGLE_FAMILY,Fayette County
31033-2069916877,214131,16275,0,0,Listed for sale,6/29/2021,85000,73,Haddock,2005,1050 Highway 49,31033,-83.40645599,32.98591614,1160,1160,Acres,1,2,0,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Jones County
31033-98936002,214132,5958,0,0,Listed for sale,6/29/2021,57000,44,Haddock,1988,370 Kitchens Rd SW,31033,-83.35942078,32.96315765,1296,1296,Acres,2,3,0,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Baldwin County
31033-2069916996,214133,5958,0,0,Listed for sale,6/29/2021,35000,0,Haddock,0,374 Kitchens Rd,31033,-83.35857391,32.96162033,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Baldwin County
31033-228781069,214134,16275,0,0,Listed for sale,6/26/2021,12000,0,Haddock,0,103 Nealys Way,31033,-83.3866272,33.03417587,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Baldwin County
31033-228781071,214135,16275,0,0,Listed for sale,6/26/2021,12000,0,Haddock,0,107 Nealys Way,31033,-83.38726044,33.03363037,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Baldwin County
31033-228781094,214136,16275,0,0,Listed for sale,6/26/2021,12000,0,Haddock,0,108 Nealys Way,31033,-83.38615417,33.03279877,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Baldwin County
31033-228781096,214137,16275,0,0,Listed for sale,6/26/2021,12000,0,Haddock,0,104 Nealys Way,31033,-83.38564301,33.0333519,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Baldwin County
31033-248319476,214138,16275,0,0,Listing removed,7/10/2021,240000,0,Haddock,0,0 Bowen Hill Rd,31033,-83.43453217,33.01916885,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jones County
31033-2078334160,214139,16275,0,0,Listing removed,7/10/2021,19900,0,Haddock,0,0 Fox Creek Dr,31033,-83.45160675,33.03783035,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Jones County
31033-2090194421,214140,16275,0,0,Listing removed,7/10/2021,5500,0,Haddock,0,183 Orange St,31033,-83.42325592,33.03850555,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jones County
31033-243268150,214141,16275,0,0,Listed for sale,6/3/2021,1300000,0,Haddock,2006,643 Bowen Hill Rd,31033,-83.40991211,33.01000977,0,0,sqft,5,6,0,1,0,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Jones County
31033-84677460,214142,16275,0,0,Price change,7/7/2021,425000,112,Haddock,2007,2271 Fox Creek Dr,31033,-83.45440674,33.03453445,3785,3785,Acres,4,5,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Jones County
31033-2075386937,214143,16275,0,0,Listed for sale,5/7/2021,5000,0,Haddock,0,147 Plum St,31033,-83.42556,33.03728867,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jones County
31033-2086097938,214144,16275,0,0,Listed for sale,2/4/2021,5000,0,Haddock,0,145 Plum St,31033,-83.42631531,33.03732681,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jones County
31033-2071600636,214145,16275,0,0,Listed for sale,4/19/2021,159000,0,Haddock,1960,1746 Highway 22,31033,-83.39716339,33.03982162,0,0,Acres,1,1,0,0,0,0,One,0,0,1,0,SINGLE_FAMILY,Jones County
31033-14927110,214146,16275,0,0,Listed for sale,3/2/2021,325000,186,Haddock,1986,157 Apple Hill Dr,31033,-83.48287201,33.07014084,1746,1746,Acres,3,4,1746,0,0,0,Three Or More,0,0,0,0,SINGLE_FAMILY,Jones County
31033-2075633113,214147,16275,0,0,Price change,5/24/2021,10000,0,Haddock,0,136 County Line Rd E,31033,-83.39240265,32.98848724,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jones County
31033-2075633452,214148,16275,0,0,Price change,5/24/2021,10000,0,Haddock,0,TRACT County Line Rd NW #D,31033,-83.36587524,32.95993423,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Baldwin County
31033-228781078,214149,16275,0,0,Listed for sale,8/11/2020,12000,0,Haddock,0,121 Nealys Way,31033,-83.3894043,33.03194046,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Baldwin County
31033-228781072,214150,16275,0,0,Listed for sale,8/11/2020,12000,0,Haddock,0,109 Nealys Way,31033,-83.38756561,33.03338242,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Baldwin County
30312-2088440943,214158,37211,0,0,Listed for sale,7/13/2021,499000,366,Atlanta,2006,170 Boulevard SE APT H526,30312,-84.36990356,33.75063324,1363,1363,sqft,2,2,1363,1,0,0,Two,0,0,0,0,CONDO,Fulton County
30310-35836088,214159,37211,0,0,Listed for sale,7/13/2021,135000,91,Atlanta,1940,1062 Peeples St SW,30310,-84.4241333,33.72590256,1483,1483,sqft,0,4,0,0,0,0,0,0,0,0,0,LOT,Fulton County
30314-2069581137,214160,37211,0,0,Listed for sale,7/13/2021,779000,197,Atlanta,2017,775-775A Harrison Pl SE,30314,-84.41018677,33.75038528,3957,3957,sqft,4,4,3957,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Fulton County
30315-2094110528,214161,37211,0,0,Price change,7/13/2021,779000,197,Atlanta,2017,775A Harrison Pl SE,30315,-84.37407684,33.73334885,3957,3957,sqft,4,4,3957,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Fulton County
30309-35898628,214162,37211,0,0,Listed for sale,7/13/2021,1295000,417,Atlanta,1920,218 8th St NE,30309,-84.38018799,33.77973557,3108,3108,sqft,5,4,3108,1,0,0,One and One Half,0,0,0,0,SINGLE_FAMILY,Fulton County
30312-35878334,214163,37211,0,0,Price change,7/13/2021,469000,407,Atlanta,1990,308 Harden St SE,30312,-84.37686157,33.74628067,1152,1152,sqft,3,2,1152,1,0,0,Two,0,0,0,0,SINGLE_FAMILY,Fulton County
30310-35890294,214164,37211,0,0,Listed for sale,7/13/2021,100000,0,Atlanta,2021,813 Coleman St SW,30310,-84.40406799,33.7327919,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Fulton County
30308-2069582012,214165,37211,0,0,Listed for sale,7/13/2021,269000,248,Atlanta,1990,220 Renaissance Pkwy N #1303,30308,-84.37962341,33.76966476,1084,1084,sqft,2,2,1084,1,0,1,One,0,0,0,0,CONDO,Fulton County
30308-35881349,214166,37211,0,0,Listed for sale,7/13/2021,269000,248,Atlanta,1990,220 Renaissance Pkwy NE APT 1303,30308,-84.37961578,33.76965714,1084,1084,sqft,2,2,1084,1,0,1,One,1,0,0,0,CONDO,Fulton County
30442-193654144,214210,39789,0,0,Listed for sale,7/11/2021,29900,0,Millen,0,4786 Brannen Rd,30442,-82.01251221,32.70523071,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jenkins County
30442-2101940436,214211,39789,0,0,Listed for sale,5/26/2021,360500,0,Millen,0,0 Fields Rd,30442,-81.97914124,32.69465256,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jenkins County
30442-2110989950,214212,39789,0,0,Listing removed,7/10/2021,69000,0,Millen,0,0 Old Eighty Rd,30442,-81.97071075,32.80230713,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jenkins County
30442-2071053141,214213,39789,0,0,Listing removed,7/10/2021,139900,0,Millen,0,1 Sandy Ridge Rd,30442,-81.92816925,32.86449051,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Jenkins County
30442-111258496,214214,39789,0,0,Listed for sale,6/21/2021,225000,126,Millen,1940,623 Barney Ave,30442,-81.93939972,32.8091507,1780,1780,sqft,2,4,1780,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Jenkins County
30442-193656068,214215,39789,0,0,Listed for sale,6/11/2021,150000,0,Millen,1880,914 Harvey St,30442,-81.93779755,32.81409454,0,0,Acres,3,3,0,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Jenkins County
30442-111256754,214216,39789,0,0,Listed for sale,6/8/2021,325000,75,Millen,1910,349 College Ave,30442,-81.94358826,32.80542374,4358,4358,Acres,3,5,4358,0,0,1,Two,0,0,0,0,SINGLE_FAMILY,Jenkins County
30442-2070557522,214217,39789,0,0,Listed for sale,5/25/2021,24900,0,Millen,0,0 College Ave,30442,-81.94445801,32.80473328,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Jenkins County
30442-2075181800,214218,39789,0,0,Listed for sale,2/5/2021,139900,0,Millen,1997,0 Sandy Ridge Rd,30442,-81.92816925,32.86448288,0,0,Acres,1,1,0,1,0,0,One and One Half,0,0,0,0,SINGLE_FAMILY,Jenkins County
30442-244323134,214219,39789,0,0,Listed for sale,1/12/2021,39900,0,Millen,0,711 E Winthrope Ave,30442,-81.93823242,32.80389786,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Jenkins County
30442-2078388851,214220,39789,0,0,Listing removed,2/8/2021,31900,36,Millen,1920,0 W Atwell Ave,30442,-81.94965363,32.80475616,897,897,Acres,1,2,0,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Jenkins County
30297-35794042,214822,31592,0,0,Listed for sale,7/12/2021,100000,97,Forest Park,1947,5074 Park Ave,30297,-84.36702728,33.61602783,1034,1034,sqft,1,3,1034,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-250293487,214823,31592,0,0,Listing removed,7/10/2021,10000,0,Forest Park,0,6509 Granada Dr,30297,-84.36444855,33.57661438,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Clayton County
30297-302496042,214824,31592,0,0,Listed for sale,6/25/2021,99000,102,Forest Park,1940,5068 Ash St,30297,-84.36289215,33.61597443,975,975,Acres,1,2,975,0,0,1,One,0,0,1,0,SINGLE_FAMILY,Clayton County
30297-14202208,214825,31592,0,0,Listed for sale,7/8/2021,160000,85,Forest Park,1967,5918 Pine Creek Rd,30297,-84.35800171,33.59247589,1890,1890,sqft,2,4,1890,0,0,0,One and One Half,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35795062,214826,31592,0,0,Listed for sale,7/12/2021,130000,82,Forest Park,1940,5236 West St,30297,-84.37224579,33.61161423,1591,1591,sqft,2,3,1591,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35773527,214827,31592,0,0,Listed for sale,6/9/2021,155000,152,Forest Park,1963,5972 Springview Dr,30297,-84.37243652,33.59151459,1018,1018,Acres,1,3,1018,1,1,1,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35773741,214828,31592,0,0,Listed for sale,6/7/2021,119999,130,Forest Park,1957,609 Melrose Dr,30297,-84.37030792,33.59380722,925,925,Acres,1,3,925,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35795114,214829,31592,0,0,Listed for sale,6/6/2021,125000,0,Forest Park,1957,642 Glenn Dr,30297,-84.36920166,33.61139297,0,0,sqft,3,3,0,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35773779,214830,31592,0,0,Listed for sale,5/29/2021,229900,117,Forest Park,1962,744 Cone Rd,30297,-84.36503601,33.59479523,1962,1962,Acres,3,4,1962,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35778036,214831,31592,0,0,Listed for sale,5/24/2021,220000,94,Forest Park,1960,6382 Port A Prince Dr,30297,-84.36486053,33.58029556,2343,2343,sqft,4,4,2343,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35781446,214832,31592,0,0,Listed for sale,6/25/2021,129999,102,Forest Park,1963,3962 David Dr,30297,-84.35645294,33.64625931,1270,1270,Acres,1,2,1270,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35779583,214833,31592,0,0,Listed for sale,5/20/2021,130000,137,Forest Park,1962,4144 Ohara Rd,30297,-84.37194824,33.64135742,950,950,Acres,1,4,950,0,0,0,Two,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35781703,214834,31592,0,0,Listed for sale,7/10/2021,169000,0,Forest Park,1962,1082 Holly Cir,30297,-84.35390472,33.64392853,0,0,sqft,1,3,0,0,0,0,One,0,0,1,0,SINGLE_FAMILY,Clayton County
30297-35779564,214835,31592,0,0,Listed for sale,5/12/2021,130000,116,Forest Park,1962,4185 Tara Dr,30297,-84.37125397,33.64021683,1117,1117,Acres,1,3,1117,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-35793951,214836,31592,0,0,Price change,7/9/2021,460000,0,Forest Park,1960,730 Hill St,30297,-84.36611176,33.62250137,0,0,sqft,0,0,0,0,0,0,Two,0,0,0,0,MULTI_FAMILY,Clayton County
30297-35793039,214837,31592,0,0,Listed for sale,6/3/2021,130000,128,Forest Park,1954,842 Spring Valley Dr,30297,-84.36187744,33.63079071,1012,1012,sqft,1,3,1012,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Clayton County
30297-250293285,214838,31592,0,0,Price change,12/29/2020,99900,0,Forest Park,0,1019 Longleaf Dr,30297,-84.35488892,33.59394455,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Clayton County
30092-14793727,215194,42728,0,0,Listed for sale,6/23/2021,449000,139,Norcross,1986,3653 Forest Hills Way,30092,-84.24501801,33.96123886,3239,3239,sqft,4,3,3239,1,2,1,Three Or More,0,0,0,0,TOWNHOUSE,Gwinnett County
30092-14795310,215195,42728,0,0,Price change,7/10/2021,599000,172,Norcross,1982,5776 Broxton Cir,30092,-84.2353363,33.97246933,3479,3479,Acres,3,5,3479,1,2,1,Two,1,0,0,0,SINGLE_FAMILY,Gwinnett County
30092-55039990,215196,42728,0,0,Listed for sale,6/18/2021,499000,164,Norcross,2000,3475 Highcroft Cir,30092,-84.20297241,33.9721489,3039,3039,sqft,4,4,3039,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30092-2070085605,215197,42728,0,0,Listed for sale,6/18/2021,395000,203,Peachtree Corners,2014,3234 Claudia Ct,30092,-84.20856476,33.96686172,1947,1947,sqft,3,3,1947,1,2,1,Two,0,0,0,0,TOWNHOUSE,Gwinnett County
30092-14795893,215198,42728,0,0,Listed for sale,6/17/2021,669000,188,Norcross,1993,4104 Treaddur Bay Ln,30092,-84.22400665,33.98715973,3562,3562,Acres,5,4,3562,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,Gwinnett County
30092-14793962,215199,42728,0,0,Price change,6/25/2021,190000,163,Norcross,1991,3779 Meadow Creek Dr,30092,-84.2583847,33.95635605,1166,1166,sqft,2,2,1166,1,0,0,Two,0,0,0,0,TOWNHOUSE,Gwinnett County
30092-14798805,215200,42728,0,0,Listed for sale,6/4/2021,495000,148,Norcross,1990,5830 Wilbanks Dr,30092,-84.24360657,33.98104095,3352,3352,Acres,3,5,3352,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,Gwinnett County
30092-14792885,215201,42728,0,0,Listed for sale,6/3/2021,509900,129,Norcross,1980,3895 High Shoals Dr,30092,-84.22995758,33.97584152,3968,3968,Acres,5,5,3968,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30092-2070893701,215202,42728,0,0,Price change,6/24/2021,385000,204,Peachtree Corners,2005,3235 Greenwood Oak Dr,30092,-84.22245789,33.95887375,1886,1886,sqft,4,3,1886,1,2,1,Two,0,0,0,0,TOWNHOUSE,Gwinnett County
30092-2070962445,215203,42728,0,0,Listed for sale,5/14/2021,3750000,0,Peachtree Corners,0,141 Peachtree Pkwy,30092,-84.21548462,33.97781372,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Gwinnett County
30092-14789390,215204,42728,0,0,Price change,7/2/2021,420000,184,Norcross,1996,4954 Marsh Hawk Trl,30092,-84.19832611,33.97169876,2284,2284,sqft,3,4,2284,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30092-55040304,215205,42728,0,0,Listed for sale,6/17/2021,2199000,204,Peachtree Corners,2000,4821 Outer Bank Dr,30092,-84.24539948,33.99818802,10800,10800,Acres,10,7,10800,1,3,1,Three Or More,1,1,0,0,SINGLE_FAMILY,Gwinnett County
30092-80268561,215206,42728,0,0,Price change,7/13/2021,2100000,165,Norcross,2005,4894 Fitzpatrick Way,30092,-84.24787903,33.99456787,12765,12765,Acres,9,7,12765,1,4,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30092-14794609,215207,42728,0,0,Price change,7/1/2021,425000,192,Norcross,1981,6348 Station Mill Dr,30092,-84.25950623,33.97208786,2212,2212,Acres,3,4,2212,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30092-14792937,215208,42728,0,0,Listed for sale,7/12/2021,430000,93,Norcross,1980,3888 Allenhurst Dr,30092,-84.2350235,33.97068024,4600,4600,Acres,3,4,4600,0,0,0,Two,0,1,0,0,SINGLE_FAMILY,Gwinnett County
30324-2092248062,215716,37211,0,0,Listed for sale,7/8/2021,799999,286,Atlanta,2017,602 Broadview Ter NE,30324,-84.36573029,33.8215332,2796,2796,sqft,4,3,2796,1,2,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Fulton County
30324-35929594,215717,37211,0,0,Listed for sale,7/8/2021,724000,377,Atlanta,1955,2149 Melante Dr NE,30324,-84.35614014,33.8149147,1922,1922,Acres,2,3,1922,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Fulton County
30324-35938460,215718,37211,0,0,Listed for sale,7/7/2021,700000,292,Atlanta,1948,1086 Canter Rd NE,30324,-84.35224152,33.84208679,2400,2400,Acres,4,5,2400,1,1,1,Two,0,0,0,0,SINGLE_FAMILY,Fulton County
30324-35930062,215719,37211,0,0,Listed for sale,7/7/2021,850000,312,Atlanta,1989,620 Greystone Park NE,30324,-84.36717224,33.80070877,2722,2722,sqft,3,4,2722,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,Fulton County
30324-82629720,215720,37211,0,0,Unknown,7/2/2021,0,0,Atlanta,2005,967 Canter Rd NE,30324,-84.35578156,33.8410759,6210,6210,Acres,5,6,6210,1,2,1,Three Or More,1,1,0,0,SINGLE_FAMILY,Fulton County
30324-35938719,215721,37211,0,0,Listed for sale,5/30/2021,249000,203,Atlanta,1983,25210 Plantation Dr NE,30324,-84.35585785,33.83694077,1224,1224,sqft,2,2,1224,1,0,0,Three Or More,1,0,0,0,CONDO,Fulton County
30324-65467029,215722,37211,0,0,Price change,7/10/2021,615000,306,Atlanta,2003,1390 Parkview Ln NE,30324,-84.36849213,33.7925415,2010,2010,sqft,3,2,2010,1,2,1,Three Or More,0,1,0,0,TOWNHOUSE,Fulton County
30324-2135861536,215723,37211,0,0,Listed for sale,7/1/2021,815000,254,Atlanta,2009,3113 Lenox Rd NE UNIT 1,30324,-84.35769653,33.83945847,3208,3208,sqft,5,3,3208,1,2,1,Three Or More,0,0,0,0,TOWNHOUSE,Fulton County
30324-306365591,215724,37211,0,0,Listed for sale,6/30/2021,565000,301,Atlanta,2018,2038 Rockledge Rd NE,30324,-84.36447906,33.81039047,1880,1880,sqft,4,3,1880,1,2,1,Three Or More,0,0,0,0,TOWNHOUSE,Fulton County
30324-35929731,215725,37211,0,0,Listed for sale,6/30/2021,875000,386,Atlanta,1925,883 Wildwood Rd NE,30324,-84.35869598,33.80295563,2264,2264,Acres,2,4,2264,1,1,1,One and One Half,0,0,0,0,SINGLE_FAMILY,Fulton County
30324-306366248,215726,37211,0,0,Price change,6/29/2021,814999,272,Atlanta,2018,893 Stone Crest Rd,30324,-84.35215759,33.82701111,3000,3000,sqft,5,4,3000,1,2,1,Three Or More,0,1,0,0,TOWNHOUSE,Fulton County
30324-55017343,215727,37211,0,0,Listed for sale,7/9/2021,244900,196,Atlanta,1986,4315 Pine Heights Dr NE,30324,-84.35543823,33.82927704,1249,1249,sqft,2,2,1249,1,2,1,One,0,0,0,0,CONDO,Fulton County
30324-2070599717,215728,37211,0,0,Price change,6/29/2021,285000,233,Atlanta,1983,25303 Plantation Dr NE #303,30324,-84.35585785,33.83694458,1224,1224,sqft,2,2,1224,0,0,1,One,1,0,0,0,CONDO,Fulton County
30324-2070075290,215729,37211,0,0,Listed for sale,6/18/2021,1380000,413,Atlanta,2017,906 Lenox Ct,30324,-84.35818481,33.83628464,3345,3345,sqft,3,3,3345,1,0,1,Two,0,0,0,0,TOWNHOUSE,Fulton County
30324-2077867338,215730,37211,0,0,Price change,6/5/2021,235000,227,Atlanta,1987,2921 Lenox Rd NE APT 416,30324,-84.35649872,33.83432007,1035,1035,sqft,1,1,1035,1,0,1,One,1,0,0,0,CONDO,Fulton County
30318-35916037,215968,37211,0,0,Listed for sale,7/13/2021,609000,305,Atlanta,1950,1870 Woodland Hills Ave NW,30318,-84.41877747,33.80636978,2000,2000,sqft,3,4,2000,1,0,0,Two,0,0,0,0,SINGLE_FAMILY,Fulton County
30538-2109577880,216212,4500,0,0,Price change,5/14/2021,173600,0,Eastanollee,0,0 Turner Rd,30538,-83.27028656,34.5051651,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Stephens County
30538-2069751028,216213,4500,0,0,Listed for sale,7/5/2021,173600,0,Eastanollee,0,0 Turner Rd #R,30538,-83.27361298,34.50469208,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Stephens County
30538-2096605576,216214,29498,0,0,Listed for sale,10/9/2020,350000,0,Eastanollee,0,0 Davis Rd,30538,-83.24845886,34.5332756,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Stephens County
30538-2069621138,216215,29498,0,0,Listed for sale,7/10/2021,84000,0,Eastanollee,0,17/ACRE Davis Rd,30538,-83.24572754,34.53424454,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Stephens County
30538-2071589259,216216,4500,0,0,Listing removed,7/10/2021,432000,0,Eastanollee,0,1265 N Akins Bridge Rd,30538,-83.28412628,34.48820114,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Stephens County
30538-2069621585,216217,29498,0,0,Listed for sale,7/10/2021,89000,0,Eastanollee,0,3718 Liberty Hill Rd TRACT 1,30538,-83.29180145,34.51483917,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Stephens County
30538-117949937,216218,4500,0,0,Price change,4/20/2021,469000,181,Eastanollee,1870,745 Pulliam Rd,30538,-83.29318237,34.49949646,2596,2596,Acres,3,4,2596,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Stephens County
30538-2077310200,216219,4500,0,0,Price change,5/12/2021,849900,0,Eastanollee,0,0 Dortch Rd,30538,-83.25805664,34.49241638,0,0,Acres,0,0,0,0,0,0,One,0,0,0,0,LOT,Stephens County
30736-97964789,216397,36029,0,0,Listed for sale,6/24/2021,795000,209,Ringgold,2019,118 Rain Dance Cir,30736,-85.16340637,34.98542404,3795,3795,Acres,5,4,3795,1,3,1,Two,0,0,0,0,SINGLE_FAMILY,Catoosa County
30736-50499493,216410,36029,0,0,Listed for sale,6/8/2021,225000,92,Ringgold,1964,129 Lovella Dr,30736,-85.18264771,34.9811058,2445,2445,Acres,2,3,2445,1,3,1,One,0,1,0,0,SINGLE_FAMILY,Catoosa County
30535-2069597893,217129,51689,0,0,Listed for sale,7/12/2021,59900,0,Demorest,0,0 Garrett Rd,30535,-83.60587311,34.58003616,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2094296415,217130,51689,0,0,Listing removed,7/10/2021,35000,0,Demorest,0,0 Twin River Rd,30535,-83.61283875,34.57013321,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2105425137,217131,51689,0,0,Listing removed,7/10/2021,16500,0,Demorest,0,0 Alfred Taylor Dr,30535,-83.62495422,34.61300278,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2102977993,217132,51689,0,0,Sold,4/19/2021,105000,0,Demorest,0,0 Cobblestone Ln,30535,-83.59283447,34.57027054,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2080805864,217133,51689,0,0,Listing removed,7/10/2021,24900,0,Demorest,0,0 Sterling Meadows Ct LOT 20,30535,-83.51264191,34.57868195,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2107290890,217134,51689,0,0,Listing removed,7/10/2021,43000,0,Demorest,0,0 Shook Rd,30535,-83.59615326,34.58744049,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2078313167,217135,51689,0,0,Listing removed,7/10/2021,27500,0,Demorest,0,0 Sweetbriar Dr LOT 10,30535,-83.59941101,34.57798386,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2076564915,217136,51689,0,0,Listing removed,7/10/2021,15000,0,Demorest,0,0 White Pine Cir #1,30535,-83.62741089,34.6129303,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2108172957,217137,51689,0,0,Listing removed,7/10/2021,63000,0,Demorest,0,0 Cobblestone Ln LOT 7,30535,-83.59259033,34.56869125,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2080027217,217138,51689,0,0,Price change,6/24/2021,309000,0,Demorest,2000,266 Peaceful Waters Circ,30535,-83.60835266,34.55501556,0,0,Acres,1,2,0,0,0,0,One and One Half,0,0,0,0,SINGLE_FAMILY,Habersham County
30535-2071148660,217139,51689,0,0,Listed for sale,5/7/2021,34900,0,Demorest,0,3 Hidden Valley Dr,30535,-83.6317215,34.61179352,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30535-2116046925,217140,51689,0,0,Price change,4/16/2021,60000,0,Demorest,0,0 Windy River Ct,30535,-83.63800812,34.58021545,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Habersham County
30643-231157230,219246,15479,0,0,Listed for sale,7/11/2021,750000,422,Hartwell,1998,123 Mr Johns Choice Rd,30643,-82.95490265,34.47018433,1776,1776,Acres,3,3,0,1,4,1,One and One Half,0,0,0,0,SINGLE_FAMILY,Hart County
30643-2069588003,219247,15479,0,0,Listed for sale,7/12/2021,550000,0,Hartwell,1957,0 W Howell St,30643,-82.94306946,34.3566246,0,0,sqft,1,2,0,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Hart County
